,Unnamed: 0,datetime_local,cloud_cover,apparent_temperature,temperature,humidity,dew_point,wind_bearing,wind_speed,wind_gust,pressure,uv_index,ozone,precip_intensity,precip_probability,visibility,icon,summary,time,month
1498,1498,2017-12-02 10:00:00,0.0,18.89,19,0,4.99,290.0,1.34,2.6705,1018.81,4.730858468677495,274.45970738773497,0.004072580645161289,0.01839980685659115,1.29,fog,Foggy,10,12
1499,1499,2017-12-02 11:00:00,0.0,21.11,21,0,6.23,290.0,1.34,2.6705,1018.81,6.529002320185615,274.45970738773497,0.004072580645161289,0.01839980685659115,1.29,fog,Foggy,11,12
1500,1500,2017-12-02 12:00:00,0.17,22.73,23,0,7.28,54.0,0.22,2.6705,1018.25,7.535962877030163,274.45970738773497,0.004072580645161289,0.01839980685659115,2.99,fog,Foggy,12,12
1501,1501,2017-12-02 13:00:00,0.0,25.0,25,0,3.02,270.0,2.68,2.6705,1016.985,7.456018518518518,274.45970738773497,0.004072580645161289,0.01839980685659115,2.25,fog,Foggy,13,12
1502,1502,2017-12-02 14:00:00,0.0,26.11,26,0,3.95,260.0,4.02,2.6705,1016.985,6.377314814814815,274.45970738773497,0.004072580645161289,0.01839980685659115,2.57,fog,Foggy,14,12
1503,1503,2017-12-02 15:00:00,0.24,25.54,26,0,6.11,338.0,0.34,2.6705,1015.72,4.523148148148148,274.45970738773497,0.004072580645161289,0.01839980685659115,3.36,clear-day,Clear,15,12
1504,1504,2017-12-02 16:00:00,0.08199999999999999,25.0,25,0,4.15,310.0,2.24,2.6705,1015.205,2.6041666666666665,274.45970738773497,0.004072580645161289,0.01839980685659115,3.06,fog,Foggy,16,12
1505,1505,2017-12-02 17:00:00,0.0,22.78,23,0,3.81,310.0,2.24,2.6705,1015.205,1.0069444444444444,274.45970738773497,0.004072580645161289,0.01839980685659115,3.06,fog,Foggy,17,12
1506,1506,2017-12-02 18:00:00,0.29,21.49,21,1,11.56,320.0,0.08,2.6705,1014.69,0.16898148148148148,274.45970738773497,0.004072580645161289,0.01839980685659115,3.77,partly-cloudy-night,Partly Cloudy,18,12
1507,1507,2017-12-02 19:00:00,0.0,18.89,19,0,2.68,188.78692913385828,2.638889665346689,2.6705,1015.8800000000001,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,3.06,fog,Foggy,19,12
1508,1508,2017-12-02 20:00:00,0.0,17.22,17,0,2.77,188.78692913385828,2.638889665346689,2.6705,1015.8800000000001,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,3.06,fog,Foggy,20,12
1509,1509,2017-12-02 21:00:00,0.22,14.28,14,1,8.29,50.0,0.08,2.6705,1017.07,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,2.25,fog,Foggy,21,12
1510,1510,2017-12-02 22:00:00,0.0,15.0,15,0,3.78,110.0,1.34,2.6705,1017.36,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,2.57,fog,Foggy,22,12
1511,1511,2017-12-02 23:00:00,0.0,13.89,14,1,3.92,110.0,1.34,2.6705,1017.36,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,2.57,fog,Foggy,23,12
1512,1512,2017-12-03 00:00:00,0.0,11.5,12,1,7.84,188.78692913385828,0.0,2.6705,1017.65,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,1.61,fog,Foggy,0,12
1513,1513,2017-12-03 01:00:00,0.0,12.22,12,1,4.92,188.78692913385828,2.638889665346689,2.6705,1017.505,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,2.57,fog,Foggy,1,12
1514,1514,2017-12-03 02:00:00,0.0,12.22,12,1,4.92,188.78692913385828,2.638889665346689,2.6705,1017.505,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,2.57,fog,Foggy,2,12
1515,1515,2017-12-03 03:00:00,0.21,10.08,10,1,7.13,188.78692913385828,0.0,2.6705,1017.36,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,1.56,fog,Foggy,3,12
1516,1516,2017-12-03 04:00:00,0.0,11.11,11,1,5.0,188.78692913385828,2.638889665346689,2.6705,1017.355,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,1.77,fog,Foggy,4,12
1517,1517,2017-12-03 05:00:00,0.0,11.11,11,1,5.0,188.78692913385828,2.638889665346689,2.6705,1017.355,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,1.77,fog,Foggy,5,12
1518,1518,2017-12-03 06:00:00,0.22,9.33,9,1,7.21,188.78692913385828,0.0,2.6705,1017.35,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,1.43,fog,Foggy,6,12
1519,1519,2017-12-03 07:00:00,0.0,11.11,11,1,7.23,188.78692913385828,2.638889665346689,2.6705,1018.14,0.1925754060324826,274.45970738773497,0.004072580645161289,0.01839980685659115,1.29,fog,Foggy,7,12
1520,1520,2017-12-03 08:00:00,0.086,11.11,11,1,7.23,188.78692913385828,2.638889665346689,2.6705,1018.14,1.023201856148492,274.45970738773497,0.004072580645161289,0.01839980685659115,0.8,fog,Foggy,8,12
1521,1521,2017-12-03 09:00:00,0.32,10.8,11,1,7.31,50.0,0.11,2.6705,1018.93,2.7587006960556844,274.45970738773497,0.004072580645161289,0.01839980685659115,2.14,fog,Foggy,9,12
1522,1522,2017-12-03 10:00:00,0.1252,18.89,19,0,6.03,188.78692913385828,2.638889665346689,2.6705,1018.375,4.730858468677495,274.45970738773497,0.004072580645161289,0.01839980685659115,0.97,fog,Foggy,10,12
1523,1523,2017-12-03 11:00:00,0.15023999999999998,21.11,21,0,5.04,188.78692913385828,2.638889665346689,2.6705,1018.375,6.529002320185615,274.45970738773497,0.004072580645161289,0.01839980685659115,1.45,fog,Foggy,11,12
1524,1524,2017-12-03 12:00:00,0.38,21.23,21,0,7.17,90.0,0.07,2.6705,1017.82,7.535962877030163,274.45970738773497,0.004072580645161289,0.01839980685659115,3.09,fog,Foggy,12,12
1525,1525,2017-12-03 13:00:00,0.21228800000000006,22.78,23,0,5.22,340.0,2.24,2.6705,1016.5250000000001,7.456018518518518,274.45970738773497,0.004072580645161289,0.01839980685659115,1.61,fog,Foggy,13,12
1526,1526,2017-12-03 14:00:00,0.2375456,23.89,24,0,7.06,340.0,2.68,2.6705,1016.5250000000001,6.377314814814815,274.45970738773497,0.004072580645161289,0.01839980685659115,1.61,fog,Foggy,14,12
1527,1527,2017-12-03 15:00:00,0.64,24.17,24,0,7.71,358.0,0.43,2.6705,1015.23,4.523148148148148,274.45970738773497,0.004072580645161289,0.01839980685659115,3.2,fog,Foggy,15,12
1528,1528,2017-12-03 16:00:00,0.32401472,22.78,23,0,6.09,340.0,1.34,2.6705,1014.975,2.6041666666666665,274.45970738773497,0.004072580645161289,0.01839980685659115,1.77,fog,Foggy,16,12
1529,1529,2017-12-03 17:00:00,0.358769664,22.22,22,0,6.02,80.0,1.34,2.6705,1014.975,1.0069444444444444,274.45970738773497,0.004072580645161289,0.01839980685659115,1.77,fog,Foggy,17,12
1530,1530,2017-12-03 18:00:00,0.55,20.8,21,1,10.23,23.0,0.18,2.6705,1014.72,0.16898148148148148,274.45970738773497,0.004072580645161289,0.01839980685659115,3.4,partly-cloudy-night,Partly Cloudy,18,12
1531,1531,2017-12-03 19:00:00,0.4220659968,17.78,18,1,7.21,188.78692913385828,2.638889665346689,2.6705,1015.89,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,2.25,fog,Foggy,19,12
1532,1532,2017-12-03 20:00:00,0.4589700761600001,17.22,17,1,7.27,188.78692913385828,2.638889665346689,2.6705,1015.89,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,2.57,fog,Foggy,20,12
1533,1533,2017-12-03 21:00:00,0.28,14.07,14,1,9.23,188.78692913385828,0.0,2.6705,1017.06,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,2.17,fog,Foggy,21,12
1534,1534,2017-12-03 22:00:00,0.4139611473920001,15.0,15,1,6.03,188.78692913385828,2.638889665346689,2.6705,1017.02,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,2.25,fog,Foggy,22,12
1535,1535,2017-12-03 23:00:00,0.4249994440704,16.11,16,1,6.25,188.78692913385828,2.638889665346689,2.6705,1017.02,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,2.25,fog,Foggy,23,12
1536,1536,2017-12-04 00:00:00,0.28,11.48,11,1,8.37,188.78692913385828,0.0,2.6705,1016.98,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,2.16,fog,Foggy,0,12
1537,1537,2017-12-04 01:00:00,0.37158613352448,15.0,15,1,7.78,188.78692913385828,2.638889665346689,2.6705,1016.885,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,1.93,fog,Foggy,1,12
1538,1538,2017-12-04 02:00:00,0.35410934499737606,12.78,13,1,7.23,188.78692913385828,2.638889665346689,2.6705,1016.885,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,1.61,fog,Foggy,2,12
1539,1539,2017-12-04 03:00:00,0.35,10.38,10,1,7.52,188.78692913385828,0.0,2.6705,1016.79,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,2.16,fog,Foggy,3,12
1540,1540,2017-12-04 04:00:00,0.3561389845184512,12.78,13,1,7.23,188.78692913385828,2.638889665346689,2.6705,1016.685,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,1.45,fog,Foggy,4,12
1541,1541,2017-12-04 05:00:00,0.3423668926080615,12.22,12,1,7.32,188.78692913385828,2.638889665346689,2.6705,1016.685,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,1.45,fog,Foggy,5,12
1542,1542,2017-12-04 06:00:00,0.29,9.28,9,1,7.54,188.78692913385828,0.0,2.6705,1016.58,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,2.03,fog,Foggy,6,12
1543,1543,2017-12-04 07:00:00,0.3385230444247777,12.22,12,1,7.32,188.78692913385828,2.638889665346689,2.6705,1017.1,0.1925754060324826,274.45970738773497,0.004072580645161289,0.01839980685659115,1.29,fog,Foggy,7,12
1544,1544,2017-12-04 08:00:00,0.3354057843102581,12.22,12,1,6.06,188.78692913385828,2.638889665346689,2.6705,1017.1,1.023201856148492,274.45970738773497,0.004072580645161289,0.01839980685659115,0.97,fog,Foggy,8,12
1545,1545,2017-12-04 09:00:00,0.62,10.66,11,1,8.14,180.0,0.05,2.6705,1017.62,2.7587006960556844,274.45970738773497,0.004072580645161289,0.01839980685659115,2.27,fog,Foggy,9,12
1546,1546,2017-12-04 10:00:00,0.38525914426861946,17.78,18,1,7.21,280.0,0.89,2.6705,1017.44,4.730858468677495,274.45970738773497,0.004072580645161289,0.01839980685659115,0.97,fog,Foggy,10,12
1547,1547,2017-12-04 11:00:00,0.39383759460073103,21.11,21,0,5.04,320.0,1.34,2.6705,1017.44,6.529002320185615,274.45970738773497,0.004072580645161289,0.01839980685659115,1.29,fog,Foggy,11,12
1548,1548,2017-12-04 12:00:00,0.64,20.96,21,0,9.1,20.0,0.31,2.6705,1017.26,7.535962877030163,274.45970738773497,0.004072580645161289,0.01839980685659115,3.09,fog,Foggy,12,12
1549,1549,2017-12-04 13:00:00,0.4749005046359217,22.78,23,0,3.81,310.0,2.24,2.6705,1015.61,7.456018518518518,274.45970738773497,0.004072580645161289,0.01839980685659115,1.45,fog,Foggy,13,12
1550,1550,2017-12-04 14:00:00,0.6,23.26,23,0,5.9,300.0,1.22,2.6705,1013.96,6.377314814814815,274.45970738773497,0.004072580645161289,0.01839980685659115,1.82,fog,Foggy,14,12
1551,1551,2017-12-04 15:00:00,0.6,23.12,23,0,8.97,207.0,0.35,2.6705,1013.96,4.523148148148148,274.45970738773497,0.004072580645161289,0.01839980685659115,2.4,fog,Foggy,15,12
1552,1552,2017-12-04 16:00:00,0.62,22.21,22,0,10.35,215.0,0.23,2.6705,1013.78,2.6041666666666665,274.45970738773497,0.004072580645161289,0.01839980685659115,2.49,fog,Foggy,16,12
1553,1553,2017-12-04 17:00:00,0.65,20.92,21,1,11.26,238.0,0.13,2.6705,1013.59,1.0069444444444444,274.45970738773497,0.004072580645161289,0.01839980685659115,2.51,fog,Foggy,17,12
1554,1554,2017-12-04 18:00:00,0.68,19.97,20,1,11.37,304.0,0.1,2.6705,1013.41,0.16898148148148148,274.45970738773497,0.004072580645161289,0.01839980685659115,2.46,fog,Foggy,18,12
1555,1555,2017-12-04 19:00:00,0.6300000000000001,20.0,20,0,7.37,188.78692913385828,2.638889665346689,2.6705,1014.075,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,2.09,fog,Foggy,19,12
1556,1556,2017-12-04 20:00:00,0.636,18.89,19,0,7.33,188.78692913385828,2.638889665346689,2.6705,1014.075,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,1.93,fog,Foggy,20,12
1557,1557,2017-12-04 21:00:00,0.45,14.18,14,1,10.76,188.78692913385828,0.0,2.6705,1014.74,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,2.03,fog,Foggy,21,12
1558,1558,2017-12-04 22:00:00,0.6092000000000001,17.22,17,1,8.88,188.78692913385828,2.638889665346689,2.6705,1015.0550000000001,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,1.45,fog,Foggy,22,12
1559,1559,2017-12-04 23:00:00,0.48,14.79,15,1,9.38,188.78692913385828,0.0,2.6705,1015.37,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,1.45,fog,Foggy,23,12
1560,1560,2017-12-05 00:00:00,0.48,12.56,13,1,9.64,188.78692913385828,0.0,2.6705,1015.37,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,1.45,fog,Foggy,0,12
1561,1561,2017-12-05 01:00:00,0.5310400000000001,17.22,17,1,10.11,188.78692913385828,2.638889665346689,2.6705,1015.49,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,0.97,fog,Foggy,1,12
1562,1562,2017-12-05 02:00:00,0.5100480000000001,17.22,17,1,8.88,188.78692913385828,2.638889665346689,2.6705,1015.49,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,0.97,fog,Foggy,2,12
1563,1563,2017-12-05 03:00:00,0.68,11.98,12,1,9.42,188.78692913385828,0.0,2.6705,1015.61,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,1.45,fog,Foggy,3,12
1564,1564,2017-12-05 04:00:00,0.5362176,16.11,16,1,8.83,188.78692913385828,2.638889665346689,2.6705,1015.79,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,0.97,fog,Foggy,4,12
1565,1565,2017-12-05 05:00:00,0.54746112,16.11,16,1,8.83,188.78692913385828,2.638889665346689,2.6705,1015.79,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,0.97,fog,Foggy,5,12
1566,1566,2017-12-05 06:00:00,0.72,12.13,12,1,9.32,188.78692913385828,0.0,2.6705,1015.97,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,1.42,fog,Foggy,6,12
1567,1567,2017-12-05 07:00:00,0.5987453440000001,15.0,15,1,9.99,188.78692913385828,2.638889665346689,2.6705,1016.75,0.1925754060324826,274.45970738773497,0.004072580645161289,0.01839980685659115,0.97,fog,Foggy,7,12
1568,1568,2017-12-05 08:00:00,0.6164848128000001,17.22,17,1,10.11,188.78692913385828,2.638889665346689,2.6705,1016.75,1.023201856148492,274.45970738773497,0.004072580645161289,0.01839980685659115,0.8,fog,Foggy,8,12
1569,1569,2017-12-05 09:00:00,0.62,13.42,13,1,9.68,50.0,0.11,2.6705,1017.53,2.7587006960556844,274.45970738773497,0.004072580645161289,0.01839980685659115,2.37,fog,Foggy,9,12
1570,1570,2017-12-05 10:00:00,0.6205382553600001,18.89,19,1,9.92,300.0,1.34,2.6705,1017.63,4.730858468677495,274.45970738773497,0.004072580645161289,0.01839980685659115,0.64,fog,Foggy,10,12
1571,1571,2017-12-05 11:00:00,0.635153682432,21.11,21,0,9.97,310.0,3.58,2.6705,1017.63,6.529002320185615,274.45970738773497,0.004072580645161289,0.01839980685659115,0.8,fog,Foggy,11,12
1572,1572,2017-12-05 12:00:00,0.68,19.96,20,1,9.57,301.0,0.72,2.6705,1017.73,7.535962877030163,274.45970738773497,0.004072580645161289,0.01839980685659115,2.98,fog,Foggy,12,12
1573,1573,2017-12-05 13:00:00,0.6344353501184,22.78,23,0,9.88,310.0,3.58,2.6705,1016.235,7.456018518518518,274.45970738773497,0.004072580645161289,0.01839980685659115,0.97,fog,Foggy,13,12
1574,1574,2017-12-05 14:00:00,0.6380254575820801,22.78,23,0,8.83,300.0,3.13,2.6705,1016.235,6.377314814814815,274.45970738773497,0.004072580645161289,0.01839980685659115,1.29,fog,Foggy,14,12
1575,1575,2017-12-05 15:00:00,0.68,21.93,22,0,9.42,314.0,1.24,2.6705,1014.74,4.523148148148148,274.45970738773497,0.004072580645161289,0.01839980685659115,2.03,fog,Foggy,15,12
1576,1576,2017-12-05 16:00:00,0.6535228980264961,22.78,23,0,8.83,290.0,3.13,2.6705,1014.595,2.6041666666666665,274.45970738773497,0.004072580645161289,0.01839980685659115,1.45,fog,Foggy,16,12
1577,1577,2017-12-05 17:00:00,0.6571967411453953,21.11,21,0,9.97,280.0,2.68,2.6705,1014.595,1.0069444444444444,274.45970738773497,0.004072580645161289,0.01839980685659115,1.45,fog,Foggy,17,12
1578,1578,2017-12-05 18:00:00,0.72,19.77,20,1,10.99,257.0,2.92,2.6705,1014.45,0.16898148148148148,274.45970738773497,0.004072580645161289,0.01839980685659115,2.04,fog,Foggy,18,12
1579,1579,2017-12-05 19:00:00,0.6697490193507943,20.0,20,1,10.12,188.78692913385828,0.0,2.6705,1015.19,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,1.93,fog,Foggy,19,12
1580,1580,2017-12-05 20:00:00,0.6760937317045371,18.89,19,1,9.92,188.78692913385828,2.638889665346689,2.6705,1015.19,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,1.93,fog,Foggy,20,12
1581,1581,2017-12-05 21:00:00,0.76,16.91,17,1,8.46,320.0,0.42,2.6705,1015.93,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,2.95,fog,Foggy,21,12
1582,1582,2017-12-05 22:00:00,0.6966078984401454,17.22,17,1,10.11,188.78692913385828,2.638889665346689,2.6705,1016.175,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,1.93,fog,Foggy,22,12
1583,1583,2017-12-05 23:00:00,0.7044901298990954,17.22,17,1,10.11,188.78692913385828,2.638889665346689,2.6705,1016.175,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,1.93,fog,Foggy,23,12
1584,1584,2017-12-06 00:00:00,0.54,14.93,15,1,8.15,188.78692913385828,0.0,2.6705,1016.42,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,2.95,fog,Foggy,0,12
1585,1585,2017-12-06 01:00:00,0.6754383520087556,16.11,16,1,9.98,188.78692913385828,2.638889665346689,2.6705,1016.2,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,1.77,fog,Foggy,1,12
1586,1586,2017-12-06 02:00:00,0.6753072760695993,17.22,17,1,7.27,310.0,2.24,2.6705,1016.2,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,2.25,fog,Foggy,2,12
1587,1587,2017-12-06 03:00:00,0.35,12.78,13,1,8.38,313.0,0.59,2.6705,1015.98,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,1.93,fog,Foggy,3,12
1588,1588,2017-12-06 04:00:00,0.5890471515954899,16.11,16,1,7.84,280.0,2.24,2.6705,1015.52,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,2.9,fog,Foggy,4,12
1589,1589,2017-12-06 05:00:00,0.5659585559347691,16.11,16,1,7.84,270.0,2.24,2.6705,1015.52,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,2.57,fog,Foggy,5,12
1590,1590,2017-12-06 06:00:00,0.42,11.08,11,1,7.02,326.0,0.6,2.6705,1015.06,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,1.88,fog,Foggy,6,12
1591,1591,2017-12-06 07:00:00,0.5200625967199717,15.0,15,1,7.29,270.0,1.34,2.6705,1016.0999999999999,0.1925754060324826,274.45970738773497,0.004072580645161289,0.01839980685659115,2.09,fog,Foggy,7,12
1592,1592,2017-12-06 08:00:00,0.4890136608500462,15.0,15,1,7.78,240.0,2.24,2.6705,1016.0999999999999,1.023201856148492,274.45970738773497,0.004072580645161289,0.01839980685659115,1.29,fog,Foggy,8,12
1593,1593,2017-12-06 09:00:00,0.38,11.67,12,1,5.91,276.0,0.26,2.6705,1017.14,2.7587006960556844,274.45970738773497,0.004072580645161289,0.01839980685659115,2.2,fog,Foggy,9,12
1594,1594,2017-12-06 10:00:00,0.4750069627009574,17.22,17,1,7.27,270.0,2.68,2.6705,1017.0799999999999,4.730858468677495,274.45970738773497,0.004072580645161289,0.01839980685659115,1.45,fog,Foggy,10,12
1595,1595,2017-12-06 11:00:00,0.456816644054195,20.0,20,0,4.86,310.0,3.13,2.6705,1017.0799999999999,6.529002320185615,274.45970738773497,0.004072580645161289,0.01839980685659115,1.77,fog,Foggy,11,12
1596,1596,2017-12-06 12:00:00,0.35,21.81,22,0,2.59,330.0,0.6,2.6705,1017.02,7.535962877030163,274.45970738773497,0.004072580645161289,0.01839980685659115,3.59,partly-cloudy-day,Partly Cloudy,12,12
1597,1597,2017-12-06 13:00:00,0.4301674535210397,22.78,23,0,2.27,330.0,4.02,2.6705,1015.4649999999999,7.456018518518518,274.45970738773497,0.004072580645161289,0.01839980685659115,3.06,fog,Foggy,13,12
1598,1598,2017-12-06 14:00:00,0.63,23.08,23,0,1.75,323.0,2.84,2.6705,1013.91,6.377314814814815,274.45970738773497,0.004072580645161289,0.01839980685659115,3.22,partly-cloudy-day,Mostly Cloudy,14,12
1599,1599,2017-12-06 15:00:00,0.63,23.33,23,0,1.34,308.0,1.56,2.6705,1013.91,4.523148148148148,274.45970738773497,0.004072580645161289,0.01839980685659115,3.44,partly-cloudy-day,Mostly Cloudy,15,12
1600,1600,2017-12-06 16:00:00,0.49939681951504705,23.89,24,0,2.08,330.0,3.58,2.6705,1013.575,2.6041666666666665,274.45970738773497,0.004072580645161289,0.01839980685659115,3.54,clear-day,Clear,16,12
1601,1601,2017-12-06 17:00:00,0.5079128546072174,22.22,22,0,2.83,300.0,3.13,2.6705,1013.575,1.0069444444444444,274.45970738773497,0.004072580645161289,0.01839980685659115,3.54,clear-day,Clear,17,12
1602,1602,2017-12-06 18:00:00,0.42,20.98,21,0,6.26,317.0,0.45,2.6705,1013.24,0.16898148148148148,274.45970738773497,0.004072580645161289,0.01839980685659115,3.57,partly-cloudy-night,Partly Cloudy,18,12
1603,1603,2017-12-06 19:00:00,0.5374619348244528,20.0,20,0,2.8,310.0,2.24,2.6705,1014.27,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,3.54,clear-night,Clear,19,12
1604,1604,2017-12-06 20:00:00,0.5189543217893434,18.89,19,0,2.68,270.0,2.68,2.6705,1014.27,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,3.06,fog,Foggy,20,12
1605,1605,2017-12-06 21:00:00,0.43,15.13,15,1,5.38,308.0,0.77,2.6705,1015.3,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,3.57,partly-cloudy-night,Partly Cloudy,21,12
1606,1606,2017-12-06 22:00:00,0.4828658222442026,17.78,18,0,3.99,290.0,2.24,2.6705,1015.575,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,2.57,fog,Foggy,22,12
1607,1607,2017-12-06 23:00:00,0.4778564157715998,17.78,18,0,3.99,188.78692913385828,0.0,2.6705,1015.575,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,2.57,fog,Foggy,23,12
1608,1608,2017-12-07 00:00:00,0.36,13.86,14,1,4.77,34.0,0.25,2.6705,1015.85,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,3.57,partly-cloudy-night,Partly Cloudy,0,12
1609,1609,2017-12-07 01:00:00,0.4539353119610292,15.0,15,0,3.78,300.0,1.34,2.6705,1015.9100000000001,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,2.57,fog,Foggy,1,12
1610,1610,2017-12-07 02:00:00,0.44093150999536623,15.0,15,0,3.78,260.0,2.24,2.6705,1015.9100000000001,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,2.57,fog,Foggy,2,12
1611,1611,2017-12-07 03:00:00,0.27,11.14,11,1,4.32,273.0,0.3,2.6705,1015.97,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,3.57,partly-cloudy-night,Partly Cloudy,3,12
1612,1612,2017-12-07 04:00:00,0.40054464754559904,15.0,15,1,4.94,300.0,2.24,2.6705,1015.975,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,2.57,fog,Foggy,4,12
1613,1613,2017-12-07 05:00:00,0.3850822939003989,15.0,15,1,6.03,280.0,2.24,2.6705,1015.975,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,2.57,fog,Foggy,5,12
1614,1614,2017-12-07 06:00:00,0.42,9.72,10,1,4.07,306.0,0.65,2.6705,1015.98,0.0,274.45970738773497,0.004072580645161289,0.01839980685659115,3.57,partly-cloudy-night,Partly Cloudy,6,12
1615,1615,2017-12-07 07:00:00,0.3833116902882729,16.11,16,1,7.84,300.0,3.13,2.6705,1016.64,0.1925754060324826,274.45970738773497,0.004072580645161289,0.01839980685659115,2.57,fog,Foggy,7,12
1616,1616,2017-12-07 08:00:00,0.3717877263468542,16.11,16,1,7.84,300.0,2.24,2.6705,1016.64,1.023201856148492,274.45970738773497,0.004072580645161289,0.01839980685659115,1.77,fog,Foggy,8,12
1617,1617,2017-12-07 09:00:00,0.26,11.84,12,1,5.65,316.0,0.56,2.6705,1017.3,2.7587006960556844,274.45970738773497,0.004072580645161289,0.01839980685659115,3.67,partly-cloudy-day,Partly Cloudy,9,12
1618,1618,2017-12-07 10:00:00,0.3640363421071052,18.89,19,0,2.26,320.0,3.58,2.6705,1017.46,4.730858468677495,274.45970738773497,0.004072580645161289,0.01839980685659115,3.54,clear-day,Clear,10,12
1619,1619,2017-12-07 11:00:00,0.3598271517484464,21.11,21,0,2.38,310.0,3.58,2.6705,1017.46,6.529002320185615,274.45970738773497,0.004072580645161289,0.01839980685659115,3.54,clear-day,Clear,11,12
1620,1620,2017-12-07 12:00:00,0.08,21.31,21,0,1.9,313.0,1.55,2.6705,1017.62,7.535962877030163,274.45970738773497,0.004072580645161289,0.01839980685659115,3.7,clear-day,Clear,12,12
1621,1621,2017-12-07 13:00:00,0.0,22.78,23,0,2.27,310.0,4.92,2.6705,1016.2850000000001,7.456018518518518,274.45970738773497,0.004072580645161289,0.01839980685659115,4.51,clear-day,Clear,13,12
1622,1622,2017-12-07 14:00:00,0.0,23.89,24,0,3.74,310.0,5.81,2.6705,1016.2850000000001,6.377314814814815,274.45970738773497,0.004072580645161289,0.01839980685659115,4.51,clear-day,Clear,14,12
1623,1623,2017-12-07 15:00:00,0.03,23.85,24,0,2.22,275.0,1.68,2.6705,1014.95,4.523148148148148,274.45970738773497,0.004072580645161289,0.01839980685659115,3.75,clear-day,Clear,15,12
1624,1624,2017-12-07 16:00:00,0.0,23.89,24,0,2.08,290.0,5.81,2.6705,1014.9200000000001,2.6041666666666665,274.45970738773497,0.004072580645161289,0.01839980685659115,4.51,clear-day,Clear,16,12
1625,1625,2017-12-07 17:00:00,0.0,22.22,22,0,2.83,290.0,4.02,2.6705,1014.9200000000001,1.0069444444444444,274.45970738773497,0.004072580645161289,0.01839980685659115,4.02,clear-day,Clear,17,12
1626,1626,2017-12-07 18:00:00,0.0,20.05,20,0,5.27,300.0,0.84,2.6705,1014.89,0.16898148148148148,274.45970738773497,0.004072580645161289,0.01839980685659115,3.64,clear-night,Clear,18,12
